event_id,timestamp,camera_id,track_id,violation_type,severity,confidence,duration_sec,zone_id,bbox_person,bbox_ppe,snapshot_path,clip_path
1770245543_cam_1_30_NO_VEST,1770245543.6346262,cam_1,30,NO_VEST,MEDIUM,0.3541010320186615,2.144310235977173,,"(682.9620361328125, 133.14064025878906, 853.6089477539062, 353.948486328125)",None,output\snapshots\1770245543_cam_1_30_NO_VEST.jpg,output\clips\1770245543_cam_1_30_NO_VEST.mp4
1770245544_cam_1_23_IN_DANGER_ZONE,1770245544.6941738,cam_1,23,IN_DANGER_ZONE,HIGH,0.708321750164032,16.91080617904663,zone_1,"(150.70648193359375, 172.74940490722656, 273.48681640625, 427.5857238769531)",None,output\snapshots\1770245544_cam_1_23_IN_DANGER_ZONE.jpg,output\clips\1770245544_cam_1_23_IN_DANGER_ZONE.mp4
1770245546_cam_1_31_NO_HELMET,1770245546.121165,cam_1,31,NO_HELMET,MEDIUM,0.4394998550415039,2.073427438735962,,"(338.35357666015625, 38.557342529296875, 389.81146240234375, 166.97909545898438)",None,output\snapshots\1770245546_cam_1_31_NO_HELMET.jpg,output\clips\1770245546_cam_1_31_NO_HELMET.mp4
1770245546_cam_1_31_NO_VEST,1770245546.1946945,cam_1,31,NO_VEST,MEDIUM,0.4394998550415039,2.073427438735962,,"(338.35357666015625, 38.557342529296875, 389.81146240234375, 166.97909545898438)",None,output\snapshots\1770245546_cam_1_31_NO_VEST.jpg,output\clips\1770245546_cam_1_31_NO_VEST.mp4
1770245549_cam_1_23_IN_DANGER_ZONE,1770245549.7205431,cam_1,23,IN_DANGER_ZONE,HIGH,0.8453748226165771,21.937175512313843,zone_1,"(168.08140563964844, 157.79261779785156, 284.2771301269531, 406.1475830078125)",None,output\snapshots\1770245549_cam_1_23_IN_DANGER_ZONE.jpg,output\clips\1770245549_cam_1_23_IN_DANGER_ZONE.mp4
1770245550_cam_1_23_NO_HELMET,1770245550.1646802,cam_1,23,NO_HELMET,MEDIUM,0.8294126987457275,22.583139896392822,zone_1,"(169.08860778808594, 157.12599182128906, 285.75732421875, 405.2351379394531)",None,output\snapshots\1770245550_cam_1_23_NO_HELMET.jpg,output\clips\1770245550_cam_1_23_NO_HELMET.mp4
1770245550_cam_1_23_NO_VEST,1770245550.2510746,cam_1,23,NO_VEST,MEDIUM,0.8294126987457275,22.583139896392822,zone_1,"(169.08860778808594, 157.12599182128906, 285.75732421875, 405.2351379394531)",None,output\snapshots\1770245550_cam_1_23_NO_VEST.jpg,output\clips\1770245550_cam_1_23_NO_VEST.mp4
1770245594_cam_1_2_IN_DANGER_ZONE,1770245594.7791488,cam_1,2,IN_DANGER_ZONE,HIGH,0.7980394959449768,1.0389435291290283,zone_1,"(138.41287231445312, 168.7297821044922, 283.2777404785156, 446.5718078613281)",None,output\snapshots\1770245594_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770245594_cam_1_2_IN_DANGER_ZONE.mp4
1770245595_cam_1_1_NO_HELMET,1770245595.7577548,cam_1,1,NO_HELMET,MEDIUM,0.8736450672149658,2.017549514770508,,"(242.74891662597656, 236.7909393310547, 388.07720947265625, 478.7352600097656)",None,output\snapshots\1770245595_cam_1_1_NO_HELMET.jpg,output\clips\1770245595_cam_1_1_NO_HELMET.mp4
1770245595_cam_1_1_NO_VEST,1770245595.8436441,cam_1,1,NO_VEST,MEDIUM,0.8736450672149658,2.017549514770508,,"(242.74891662597656, 236.7909393310547, 388.07720947265625, 478.7352600097656)",None,output\snapshots\1770245595_cam_1_1_NO_VEST.jpg,output\clips\1770245595_cam_1_1_NO_VEST.mp4
1770245595_cam_1_2_NO_HELMET,1770245595.9262166,cam_1,2,NO_HELMET,MEDIUM,0.7866625189781189,2.18601131439209,zone_1,"(139.492919921875, 169.1337890625, 278.87860107421875, 446.36767578125)",None,output\snapshots\1770245595_cam_1_2_NO_HELMET.jpg,output\clips\1770245595_cam_1_2_NO_HELMET.mp4
1770245596_cam_1_2_NO_VEST,1770245596.0053608,cam_1,2,NO_VEST,MEDIUM,0.7866625189781189,2.18601131439209,zone_1,"(139.492919921875, 169.1337890625, 278.87860107421875, 446.36767578125)",None,output\snapshots\1770245596_cam_1_2_NO_VEST.jpg,output\clips\1770245596_cam_1_2_NO_VEST.mp4
1770245596_cam_1_5_NO_HELMET,1770245596.6344035,cam_1,5,NO_HELMET,MEDIUM,0.3875409662723541,2.086988687515259,,"(262.9306945800781, 91.78922271728516, 320.1131286621094, 161.1873321533203)",None,output\snapshots\1770245596_cam_1_5_NO_HELMET.jpg,output\clips\1770245596_cam_1_5_NO_HELMET.mp4
1770245596_cam_1_5_NO_VEST,1770245596.7429683,cam_1,5,NO_VEST,MEDIUM,0.3875409662723541,2.086988687515259,,"(262.9306945800781, 91.78922271728516, 320.1131286621094, 161.1873321533203)",None,output\snapshots\1770245596_cam_1_5_NO_VEST.jpg,output\clips\1770245596_cam_1_5_NO_VEST.mp4
1770245599_cam_1_2_IN_DANGER_ZONE,1770245599.8064463,cam_1,2,IN_DANGER_ZONE,HIGH,0.7774085402488708,6.066241025924683,zone_1,"(132.2348175048828, 183.3154754638672, 285.699462890625, 443.7648010253906)",None,output\snapshots\1770245599_cam_1_2_IN_DANGER_ZONE.jpg,output\clips\1770245599_cam_1_2_IN_DANGER_ZONE.mp4
1770245605_cam_1_1_NO_HELMET,1770245605.7609706,cam_1,1,NO_HELMET,MEDIUM,0.8887761831283569,12.02076530456543,,"(243.31747436523438, 249.32447814941406, 370.2643127441406, 479.13677978515625)",None,output\snapshots\1770245605_cam_1_1_NO_HELMET.jpg,output\clips\1770245605_cam_1_1_NO_HELMET.mp4
1770245605_cam_1_1_NO_VEST,1770245605.9026754,cam_1,1,NO_VEST,MEDIUM,0.8887761831283569,12.02076530456543,,"(243.31747436523438, 249.32447814941406, 370.2643127441406, 479.13677978515625)",None,output\snapshots\1770245605_cam_1_1_NO_VEST.jpg,output\clips\1770245605_cam_1_1_NO_VEST.mp4
1770245606_cam_1_2_NO_HELMET,1770245606.028004,cam_1,2,NO_HELMET,MEDIUM,0.6829472184181213,12.287798643112183,zone_1,"(136.77474975585938, 190.63690185546875, 264.3580322265625, 455.45745849609375)",None,output\snapshots\1770245606_cam_1_2_NO_HELMET.jpg,output\clips\1770245606_cam_1_2_NO_HELMET.mp4
1770245606_cam_1_2_NO_VEST,1770245606.1544812,cam_1,2,NO_VEST,MEDIUM,0.6829472184181213,12.287798643112183,zone_1,"(136.77474975585938, 190.63690185546875, 264.3580322265625, 455.45745849609375)",None,output\snapshots\1770245606_cam_1_2_NO_VEST.jpg,output\clips\1770245606_cam_1_2_NO_VEST.mp4
1770245607_cam_1_14_IN_DANGER_ZONE,1770245607.5840685,cam_1,14,IN_DANGER_ZONE,HIGH,0.7618566155433655,1.0248656272888184,zone_1,"(96.2933349609375, 159.9671173095703, 227.028076171875, 428.88922119140625)",None,output\snapshots\1770245607_cam_1_14_IN_DANGER_ZONE.jpg,output\clips\1770245607_cam_1_14_IN_DANGER_ZONE.mp4
1770245608_cam_1_13_NO_HELMET,1770245608.5702224,cam_1,13,NO_HELMET,MEDIUM,0.5629511475563049,2.0120275020599365,,"(263.1304931640625, 77.78352355957031, 320.7612609863281, 157.6326141357422)",None,output\snapshots\1770245608_cam_1_13_NO_HELMET.jpg,output\clips\1770245608_cam_1_13_NO_HELMET.mp4
1770245608_cam_1_13_NO_VEST,1770245608.670477,cam_1,13,NO_VEST,MEDIUM,0.5629511475563049,2.0120275020599365,,"(263.1304931640625, 77.78352355957031, 320.7612609863281, 157.6326141357422)",None,output\snapshots\1770245608_cam_1_13_NO_VEST.jpg,output\clips\1770245608_cam_1_13_NO_VEST.mp4
1770245608_cam_1_14_NO_HELMET,1770245608.9020536,cam_1,14,NO_HELMET,MEDIUM,0.37914448976516724,2.3438587188720703,zone_1,"(32.7478141784668, 173.22499084472656, 186.7180938720703, 330.86419677734375)",None,output\snapshots\1770245608_cam_1_14_NO_HELMET.jpg,output\clips\1770245608_cam_1_14_NO_HELMET.mp4
1770245609_cam_1_14_NO_VEST,1770245609.0095217,cam_1,14,NO_VEST,MEDIUM,0.37914448976516724,2.3438587188720703,zone_1,"(32.7478141784668, 173.22499084472656, 186.7180938720703, 330.86419677734375)",None,output\snapshots\1770245609_cam_1_14_NO_VEST.jpg,output\clips\1770245609_cam_1_14_NO_VEST.mp4
1770245612_cam_1_15_IN_DANGER_ZONE,1770245612.6820195,cam_1,15,IN_DANGER_ZONE,HIGH,0.3996317386627197,1.086005449295044,zone_1,"(393.44354248046875, 147.37770080566406, 492.1812744140625, 427.37359619140625)",None,output\snapshots\1770245612_cam_1_15_IN_DANGER_ZONE.jpg,output\clips\1770245612_cam_1_15_IN_DANGER_ZONE.mp4
1770245618_cam_1_19_IN_DANGER_ZONE,1770245618.1330345,cam_1,19,IN_DANGER_ZONE,HIGH,0.4231345057487488,1.0451955795288086,zone_1,"(109.49807739257812, 115.99696350097656, 198.54527282714844, 333.648681640625)",None,output\snapshots\1770245618_cam_1_19_IN_DANGER_ZONE.jpg,output\clips\1770245618_cam_1_19_IN_DANGER_ZONE.mp4
1770245618_cam_1_13_NO_HELMET,1770245618.606657,cam_1,13,NO_HELMET,MEDIUM,0.5391026139259338,12.048462152481079,,"(283.287353515625, 77.13897705078125, 337.98394775390625, 157.2584228515625)",None,output\snapshots\1770245618_cam_1_13_NO_HELMET.jpg,output\clips\1770245618_cam_1_13_NO_HELMET.mp4
1770245618_cam_1_13_NO_VEST,1770245618.7116718,cam_1,13,NO_VEST,MEDIUM,0.5391026139259338,12.048462152481079,,"(283.287353515625, 77.13897705078125, 337.98394775390625, 157.2584228515625)",None,output\snapshots\1770245618_cam_1_13_NO_VEST.jpg,output\clips\1770245618_cam_1_13_NO_VEST.mp4
1770245619_cam_1_19_NO_HELMET,1770245619.1024952,cam_1,19,NO_HELMET,MEDIUM,0.5470964312553406,2.0146563053131104,zone_1,"(54.50239181518555, 149.81207275390625, 152.8367156982422, 342.8861999511719)",None,output\snapshots\1770245619_cam_1_19_NO_HELMET.jpg,output\clips\1770245619_cam_1_19_NO_HELMET.mp4
1770245619_cam_1_19_NO_VEST,1770245619.2022424,cam_1,19,NO_VEST,MEDIUM,0.5470964312553406,2.0146563053131104,zone_1,"(54.50239181518555, 149.81207275390625, 152.8367156982422, 342.8861999511719)",None,output\snapshots\1770245619_cam_1_19_NO_VEST.jpg,output\clips\1770245619_cam_1_19_NO_VEST.mp4
1770245621_cam_1_20_NO_HELMET,1770245621.9141655,cam_1,20,NO_HELMET,MEDIUM,0.35497069358825684,2.360557794570923,zone_1,"(386.91729736328125, 148.73362731933594, 499.19927978515625, 424.29327392578125)",None,output\snapshots\1770245621_cam_1_20_NO_HELMET.jpg,output\clips\1770245621_cam_1_20_NO_HELMET.mp4
1770245621_cam_1_20_NO_VEST,1770245621.9996328,cam_1,20,NO_VEST,MEDIUM,0.35497069358825684,2.360557794570923,zone_1,"(386.91729736328125, 148.73362731933594, 499.19927978515625, 424.29327392578125)",None,output\snapshots\1770245621_cam_1_20_NO_VEST.jpg,output\clips\1770245621_cam_1_20_NO_VEST.mp4
1770245622_cam_1_20_IN_DANGER_ZONE,1770245622.174865,cam_1,20,IN_DANGER_ZONE,HIGH,0.3710923492908478,1.037696361541748,zone_1,"(387.03302001953125, 148.34791564941406, 498.7714538574219, 424.14752197265625)",None,output\snapshots\1770245622_cam_1_20_IN_DANGER_ZONE.jpg,output\clips\1770245622_cam_1_20_IN_DANGER_ZONE.mp4
1770245625_cam_1_25_NO_HELMET,1770245625.2977967,cam_1,25,NO_HELMET,MEDIUM,0.7604199051856995,2.0437958240509033,,"(251.7895050048828, 199.6283721923828, 406.77392578125, 477.68902587890625)",None,output\snapshots\1770245625_cam_1_25_NO_HELMET.jpg,output\clips\1770245625_cam_1_25_NO_HELMET.mp4
1770245625_cam_1_25_NO_VEST,1770245625.4371388,cam_1,25,NO_VEST,MEDIUM,0.7604199051856995,2.0437958240509033,,"(251.7895050048828, 199.6283721923828, 406.77392578125, 477.68902587890625)",None,output\snapshots\1770245625_cam_1_25_NO_VEST.jpg,output\clips\1770245625_cam_1_25_NO_VEST.mp4
1770245629_cam_1_25_IN_DANGER_ZONE,1770245629.5573065,cam_1,25,IN_DANGER_ZONE,HIGH,0.5313014984130859,1.0106174945831299,zone_1,"(0.0, 197.0741729736328, 175.84658813476562, 450.0267639160156)",None,output\snapshots\1770245629_cam_1_25_IN_DANGER_ZONE.jpg,output\clips\1770245629_cam_1_25_IN_DANGER_ZONE.mp4
1770245639_cam_1_31_NO_HELMET,1770245639.1855738,cam_1,31,NO_HELMET,MEDIUM,0.6281635761260986,2.0393636226654053,,"(629.9534301757812, 28.543283462524414, 712.823486328125, 176.25860595703125)",None,output\snapshots\1770245639_cam_1_31_NO_HELMET.jpg,output\clips\1770245639_cam_1_31_NO_HELMET.mp4
1770245639_cam_1_31_NO_VEST,1770245639.3133154,cam_1,31,NO_VEST,MEDIUM,0.6281635761260986,2.0393636226654053,,"(629.9534301757812, 28.543283462524414, 712.823486328125, 176.25860595703125)",None,output\snapshots\1770245639_cam_1_31_NO_VEST.jpg,output\clips\1770245639_cam_1_31_NO_VEST.mp4
1770245644_cam_1_32_NO_HELMET,1770245644.4871616,cam_1,32,NO_HELMET,MEDIUM,0.8299022316932678,2.4331603050231934,,"(668.140625, 24.410572052001953, 751.7528076171875, 187.0624542236328)",None,output\snapshots\1770245644_cam_1_32_NO_HELMET.jpg,output\clips\1770245644_cam_1_32_NO_HELMET.mp4
1770245644_cam_1_32_NO_VEST,1770245644.5875716,cam_1,32,NO_VEST,MEDIUM,0.8299022316932678,2.4331603050231934,,"(668.140625, 24.410572052001953, 751.7528076171875, 187.0624542236328)",None,output\snapshots\1770245644_cam_1_32_NO_VEST.jpg,output\clips\1770245644_cam_1_32_NO_VEST.mp4
1770245647_cam_1_33_IN_DANGER_ZONE,1770245647.876141,cam_1,33,IN_DANGER_ZONE,HIGH,0.853868842124939,1.0043888092041016,zone_1,"(140.43333435058594, 163.22879028320312, 260.0615234375, 406.8425598144531)",None,output\snapshots\1770245647_cam_1_33_IN_DANGER_ZONE.jpg,output\clips\1770245647_cam_1_33_IN_DANGER_ZONE.mp4
1770245648_cam_1_33_NO_HELMET,1770245648.3478885,cam_1,33,NO_HELMET,MEDIUM,0.8170386552810669,2.03259539604187,zone_1,"(151.4997100830078, 160.08554077148438, 268.3668212890625, 405.8323669433594)",None,output\snapshots\1770245648_cam_1_33_NO_HELMET.jpg,output\clips\1770245648_cam_1_33_NO_HELMET.mp4
1770245648_cam_1_33_NO_VEST,1770245648.4809132,cam_1,33,NO_VEST,MEDIUM,0.8170386552810669,2.03259539604187,zone_1,"(151.4997100830078, 160.08554077148438, 268.3668212890625, 405.8323669433594)",None,output\snapshots\1770245648_cam_1_33_NO_VEST.jpg,output\clips\1770245648_cam_1_33_NO_VEST.mp4
1770245649_cam_1_35_IN_DANGER_ZONE,1770245649.7437031,cam_1,35,IN_DANGER_ZONE,HIGH,0.6262696981430054,1.001366138458252,zone_1,"(132.08847045898438, 107.24603271484375, 182.7033233642578, 222.53672790527344)",None,output\snapshots\1770245649_cam_1_35_IN_DANGER_ZONE.jpg,output\clips\1770245649_cam_1_35_IN_DANGER_ZONE.mp4
1770245649_cam_1_35_NO_HELMET,1770245649.896926,cam_1,35,NO_HELMET,MEDIUM,0.46940961480140686,2.151590585708618,zone_1,"(139.92333984375, 105.32968139648438, 194.39730834960938, 214.67578125)",None,output\snapshots\1770245649_cam_1_35_NO_HELMET.jpg,output\clips\1770245649_cam_1_35_NO_HELMET.mp4
1770245650_cam_1_35_NO_VEST,1770245650.0122066,cam_1,35,NO_VEST,MEDIUM,0.46940961480140686,2.151590585708618,zone_1,"(139.92333984375, 105.32968139648438, 194.39730834960938, 214.67578125)",None,output\snapshots\1770245650_cam_1_35_NO_VEST.jpg,output\clips\1770245650_cam_1_35_NO_VEST.mp4
1770245652_cam_1_37_NO_HELMET,1770245652.977727,cam_1,37,NO_HELMET,MEDIUM,0.5828152298927307,2.0120251178741455,,"(244.79510498046875, 43.638946533203125, 328.1889953613281, 157.82168579101562)",None,output\snapshots\1770245652_cam_1_37_NO_HELMET.jpg,output\clips\1770245652_cam_1_37_NO_HELMET.mp4
1770245653_cam_1_37_NO_VEST,1770245653.0988753,cam_1,37,NO_VEST,MEDIUM,0.5828152298927307,2.0120251178741455,,"(244.79510498046875, 43.638946533203125, 328.1889953613281, 157.82168579101562)",None,output\snapshots\1770245653_cam_1_37_NO_VEST.jpg,output\clips\1770245653_cam_1_37_NO_VEST.mp4
1770245654_cam_1_32_NO_HELMET,1770245654.5159955,cam_1,32,NO_HELMET,MEDIUM,0.7674635052680969,12.461994171142578,,"(671.114013671875, 31.886465072631836, 760.6797485351562, 181.61642456054688)",None,output\snapshots\1770245654_cam_1_32_NO_HELMET.jpg,output\clips\1770245654_cam_1_32_NO_HELMET.mp4
1770245654_cam_1_32_NO_VEST,1770245654.6364686,cam_1,32,NO_VEST,MEDIUM,0.7674635052680969,12.461994171142578,,"(671.114013671875, 31.886465072631836, 760.6797485351562, 181.61642456054688)",None,output\snapshots\1770245654_cam_1_32_NO_VEST.jpg,output\clips\1770245654_cam_1_32_NO_VEST.mp4
1770245656_cam_1_38_NO_HELMET,1770245656.4192717,cam_1,38,NO_HELMET,MEDIUM,0.5152647495269775,2.6694424152374268,,"(310.31719970703125, 34.3580436706543, 377.4100341796875, 165.6381378173828)",None,output\snapshots\1770245656_cam_1_38_NO_HELMET.jpg,output\clips\1770245656_cam_1_38_NO_HELMET.mp4
1770245656_cam_1_38_NO_VEST,1770245656.5632298,cam_1,38,NO_VEST,MEDIUM,0.5152647495269775,2.6694424152374268,,"(310.31719970703125, 34.3580436706543, 377.4100341796875, 165.6381378173828)",None,output\snapshots\1770245656_cam_1_38_NO_VEST.jpg,output\clips\1770245656_cam_1_38_NO_VEST.mp4
1770245657_cam_1_39_IN_DANGER_ZONE,1770245657.748917,cam_1,39,IN_DANGER_ZONE,HIGH,0.35453203320503235,1.0726957321166992,zone_1,"(144.98623657226562, 165.29420471191406, 269.4053955078125, 409.7781982421875)",None,output\snapshots\1770245657_cam_1_39_IN_DANGER_ZONE.jpg,output\clips\1770245657_cam_1_39_IN_DANGER_ZONE.mp4
1770245658_cam_1_39_NO_HELMET,1770245658.698134,cam_1,39,NO_HELMET,MEDIUM,0.7856088280677795,2.0219125747680664,zone_1,"(164.5478515625, 160.9612274169922, 265.7626037597656, 406.96197509765625)",None,output\snapshots\1770245658_cam_1_39_NO_HELMET.jpg,output\clips\1770245658_cam_1_39_NO_HELMET.mp4
1770245658_cam_1_39_NO_VEST,1770245658.8135726,cam_1,39,NO_VEST,MEDIUM,0.7856088280677795,2.0219125747680664,zone_1,"(164.5478515625, 160.9612274169922, 265.7626037597656, 406.96197509765625)",None,output\snapshots\1770245658_cam_1_39_NO_VEST.jpg,output\clips\1770245658_cam_1_39_NO_VEST.mp4
1770245661_cam_1_40_NO_HELMET,1770245661.1650453,cam_1,40,NO_HELMET,MEDIUM,0.36760422587394714,2.6033499240875244,,"(711.0198364257812, 56.995849609375, 771.2621459960938, 132.90090942382812)",None,output\snapshots\1770245661_cam_1_40_NO_HELMET.jpg,output\clips\1770245661_cam_1_40_NO_HELMET.mp4
1770245661_cam_1_40_NO_VEST,1770245661.2819781,cam_1,40,NO_VEST,MEDIUM,0.36760422587394714,2.6033499240875244,,"(711.0198364257812, 56.995849609375, 771.2621459960938, 132.90090942382812)",None,output\snapshots\1770245661_cam_1_40_NO_VEST.jpg,output\clips\1770245661_cam_1_40_NO_VEST.mp4
1770245662_cam_1_39_IN_DANGER_ZONE,1770245662.767913,cam_1,39,IN_DANGER_ZONE,HIGH,0.7213388085365295,6.091691732406616,zone_1,"(155.2235107421875, 161.41702270507812, 272.6183776855469, 409.38238525390625)",None,output\snapshots\1770245662_cam_1_39_IN_DANGER_ZONE.jpg,output\clips\1770245662_cam_1_39_IN_DANGER_ZONE.mp4
1770245664_cam_1_32_NO_HELMET,1770245664.8528259,cam_1,32,NO_HELMET,MEDIUM,0.4607122838497162,22.798824548721313,,"(682.0065307617188, 43.110904693603516, 809.9429931640625, 246.82777404785156)",None,output\snapshots\1770245664_cam_1_32_NO_HELMET.jpg,output\clips\1770245664_cam_1_32_NO_HELMET.mp4
1770245664_cam_1_32_NO_VEST,1770245664.9804869,cam_1,32,NO_VEST,MEDIUM,0.4607122838497162,22.798824548721313,,"(682.0065307617188, 43.110904693603516, 809.9429931640625, 246.82777404785156)",None,output\snapshots\1770245664_cam_1_32_NO_VEST.jpg,output\clips\1770245664_cam_1_32_NO_VEST.mp4
1770245667_cam_1_39_IN_DANGER_ZONE,1770245667.7926426,cam_1,39,IN_DANGER_ZONE,HIGH,0.8021599650382996,11.116421222686768,zone_1,"(147.57913208007812, 163.00909423828125, 272.9017333984375, 409.8877868652344)",None,output\snapshots\1770245667_cam_1_39_IN_DANGER_ZONE.jpg,output\clips\1770245667_cam_1_39_IN_DANGER_ZONE.mp4
1770245668_cam_1_39_NO_HELMET,1770245668.828955,cam_1,39,NO_HELMET,MEDIUM,0.36343836784362793,12.152733564376831,zone_1,"(157.48268127441406, 189.01010131835938, 273.76275634765625, 409.75244140625)",None,output\snapshots\1770245668_cam_1_39_NO_HELMET.jpg,output\clips\1770245668_cam_1_39_NO_HELMET.mp4
1770245668_cam_1_39_NO_VEST,1770245668.9572432,cam_1,39,NO_VEST,MEDIUM,0.36343836784362793,12.152733564376831,zone_1,"(157.48268127441406, 189.01010131835938, 273.76275634765625, 409.75244140625)",None,output\snapshots\1770245668_cam_1_39_NO_VEST.jpg,output\clips\1770245668_cam_1_39_NO_VEST.mp4
1770245671_cam_1_40_NO_HELMET,1770245671.1988022,cam_1,40,NO_HELMET,MEDIUM,0.5322604775428772,12.637106895446777,,"(742.1400756835938, 51.056724548339844, 824.986328125, 178.6267852783203)",None,output\snapshots\1770245671_cam_1_40_NO_HELMET.jpg,output\clips\1770245671_cam_1_40_NO_HELMET.mp4
1770245671_cam_1_40_NO_VEST,1770245671.318785,cam_1,40,NO_VEST,MEDIUM,0.5322604775428772,12.637106895446777,,"(742.1400756835938, 51.056724548339844, 824.986328125, 178.6267852783203)",None,output\snapshots\1770245671_cam_1_40_NO_VEST.jpg,output\clips\1770245671_cam_1_40_NO_VEST.mp4
1770245672_cam_1_39_IN_DANGER_ZONE,1770245672.8205469,cam_1,39,IN_DANGER_ZONE,HIGH,0.8482574820518494,16.144325494766235,zone_1,"(164.55865478515625, 168.48272705078125, 273.0144958496094, 408.6484375)",None,output\snapshots\1770245672_cam_1_39_IN_DANGER_ZONE.jpg,output\clips\1770245672_cam_1_39_IN_DANGER_ZONE.mp4
1770245677_cam_1_44_NO_HELMET,1770245677.6085415,cam_1,44,NO_HELMET,MEDIUM,0.3722643554210663,2.0119056701660156,,"(334.2774963378906, 74.98515319824219, 382.358154296875, 167.09117126464844)",None,output\snapshots\1770245677_cam_1_44_NO_HELMET.jpg,output\clips\1770245677_cam_1_44_NO_HELMET.mp4
1770245677_cam_1_44_NO_VEST,1770245677.7441745,cam_1,44,NO_VEST,MEDIUM,0.3722643554210663,2.0119056701660156,,"(334.2774963378906, 74.98515319824219, 382.358154296875, 167.09117126464844)",None,output\snapshots\1770245677_cam_1_44_NO_VEST.jpg,output\clips\1770245677_cam_1_44_NO_VEST.mp4
1770245677_cam_1_39_IN_DANGER_ZONE,1770245677.9044406,cam_1,39,IN_DANGER_ZONE,HIGH,0.7587726712226868,21.228219270706177,zone_1,"(150.4527587890625, 167.8802032470703, 270.6530456542969, 427.1195373535156)",None,output\snapshots\1770245677_cam_1_39_IN_DANGER_ZONE.jpg,output\clips\1770245677_cam_1_39_IN_DANGER_ZONE.mp4
1770245679_cam_1_39_NO_HELMET,1770245679.062802,cam_1,39,NO_HELMET,MEDIUM,0.7167235612869263,22.3865807056427,zone_1,"(150.92477416992188, 173.255859375, 273.4997253417969, 427.5953674316406)",None,output\snapshots\1770245679_cam_1_39_NO_HELMET.jpg,output\clips\1770245679_cam_1_39_NO_HELMET.mp4
1770245679_cam_1_39_NO_VEST,1770245679.186928,cam_1,39,NO_VEST,MEDIUM,0.7167235612869263,22.3865807056427,zone_1,"(150.92477416992188, 173.255859375, 273.4997253417969, 427.5953674316406)",None,output\snapshots\1770245679_cam_1_39_NO_VEST.jpg,output\clips\1770245679_cam_1_39_NO_VEST.mp4
1770245682_cam_1_39_IN_DANGER_ZONE,1770245682.9275477,cam_1,39,IN_DANGER_ZONE,HIGH,0.8501541614532471,26.251326322555542,zone_1,"(160.2560577392578, 170.4378204345703, 275.0218200683594, 426.9853820800781)",None,output\snapshots\1770245682_cam_1_39_IN_DANGER_ZONE.jpg,output\clips\1770245682_cam_1_39_IN_DANGER_ZONE.mp4
1770245683_cam_1_46_NO_HELMET,1770245683.1451397,cam_1,46,NO_HELMET,MEDIUM,0.3561388850212097,2.3401966094970703,,"(757.4654541015625, 63.17374801635742, 830.0714111328125, 178.70587158203125)",None,output\snapshots\1770245683_cam_1_46_NO_HELMET.jpg,output\clips\1770245683_cam_1_46_NO_HELMET.mp4
